assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
3,7,143,None,None,2,118748,0,0,0,0,163.6,2,3,10.3,9.3,5,Mohamed,8.8,4,4,68.0,191,True,214.8,528,,None,125,0,0,0,118748.jpg,8.3,0,0,Salah,42.4,False,None,a,10,14,302.0,50,777404,107397,772348,60126,0.7,4.0,Salah,0
1,6,129,100,None,2,110979,0,0,1,-1,154.5,2,3,8.5,7.5,2,Sadio,7.0,3,4,54.4,192,True,206.4,426,,2019-09-22T20:00:17.288665Z,116,0,0,0,110979.jpg,7.0,0,0,Mané,21.1,False,None,a,10,14,183.0,42,924052,88485,552530,138479,0.6,3.6,Mané,0
0,0,37,None,None,0,81880,0,0,-2,2,34.9,0,3,2.5,1.5,0,Alex,1.0,3,0,11.0,193,False,33.0,194,,None,63,0,0,0,81880.jpg,1.5,0,0,Oxlade-Chamberlain,0.3,False,None,a,10,14,42.0,6,9605,784,23546,2086,0.2,1.0,Chamberlain,0
0,0,6,0,100,0,68312,0,0,-2,2,1.5,0,3,2.0,1.0,0,Xherdan,0.5,0,0,1.1,194,False,1.8,11,Calf injury - Unknown return date,2019-09-25T09:00:17.914508Z,63,0,0,0,68312.jpg,1.0,0,0,Shaqiri,0.3,False,None,i,10,14,8.0,2,4756,357,20576,1552,0.1,0.3,Shaqiri,0
0,0,8,None,None,0,39155,0,0,-2,2,0.3,0,3,2.0,1.0,1,Adam,0.5,0,0,0.2,195,False,2.0,10,,None,58,0,0,0,39155.jpg,1.0,0,0,Lallana,0.1,False,None,a,10,14,0.0,2,1406,189,5060,356,0.1,0.3,Lallana,0
0,0,0,100,50,0,175592,0,0,-2,2,0.0,0,3,0.8,0.2,0,Naby,0.0,0,0,0.0,196,False,0.0,0,,2019-08-14T18:00:07.804197Z,58,0,0,0,175592.jpg,0.0,0,0,Keita,0.2,False,None,a,10,14,0.0,0,2043,182,27715,434,0.0,0.0,Keita,0
1,2,96,None,None,1,116643,0,0,0,0,110.6,0,3,4.5,3.5,1,Fabio Henrique,3.0,5,0,22.2,197,False,101.4,466,,None,55,0,0,0,116643.jpg,2.5,0,0,Tavares,1.5,False,None,a,10,14,10.0,15,66614,8074,57769,8827,0.5,2.7,Fabinho,2
0,0,53,None,None,1,56979,-1,1,-1,1,35.6,0,3,3.3,2.3,2,Jordan,1.8,3,0,15.1,198,False,48.2,334,,None,54,0,0,0,56979.jpg,2.0,0,0,Henderson,0.8,False,None,a,10,14,67.0,10,27216,2303,38735,3716,0.3,1.8,Henderson,0
0,0,65,None,None,2,41733,-1,1,-1,1,42.3,0,3,4.0,3.0,2,Georginio,2.5,4,0,13.5,199,False,45.6,511,,None,54,0,0,0,41733.jpg,2.3,0,0,Wijnaldum,2.1,False,None,a,10,14,47.0,14,60612,6913,103543,11021,0.5,2.6,Wijnaldum,0
1,0,27,75,100,1,15157,0,0,-1,1,27.7,0,3,2.0,1.0,0,James,0.5,1,0,7.4,200,False,28.4,132,Back injury - 75% chance of playing,2019-09-27T10:30:15.087691Z,54,0,0,0,15157.jpg,1.8,0,0,Milner,0.7,False,None,d,10,14,17.0,9,18292,660,39086,4492,0.1,1.7,Milner,1
0,0,0,0,0,0,217989,0,0,0,0,0.0,0,3,0.0,0.0,0,Rafael,0.0,0,0,0.0,201,False,0.0,0,Joined Sporting CP on a permanent deal on 27/6,2019-07-02T09:00:13.203360Z,45,0,0,0,217989.jpg,0.0,0,0,Camacho,0.0,False,None,u,10,14,0.0,0,243,25,303,28,0.0,0.0,Camacho,0
0,0,0,None,None,0,195473,0,0,-1,1,0.0,0,4,1.5,0.5,0,Rhian,0.0,0,0,0.0,464,False,0.0,0,,None,44,0,0,0,195473.jpg,0.0,0,0,Brewster,0.7,False,None,a,10,14,0.0,0,34683,8117,35822,5731,0.0,0.0,Brewster,0
0,0,73,100,100,1,60706,0,0,1,-1,0.0,0,1,4.5,3.5,2,Adrián,3.0,5,0,7.0,526,False,69.8,501,,2019-08-16T11:00:10.760553Z,46,0,0,0,60706.jpg,2.7,0,10,San Miguel del Castillo,6.8,False,None,a,10,14,0.0,16,515457,46113,154874,17944,0.7,3.5,Adrián,0
0,0,0,None,None,0,11948,-1,1,-1,1,0.0,0,1,1.5,0.5,0,Andy,0.0,0,0,0.0,530,False,0.0,0,,None,44,0,0,0,11948.jpg,0.0,0,0,Lonergan,0.0,False,None,a,10,14,0.0,0,1918,41,2049,114,0.0,0.0,Lonergan,0
0,0,0,None,None,0,200720,0,0,0,0,0.0,0,1,1.5,0.5,0,Caoimhin,0.0,0,0,0.0,531,False,0.0,0,,None,45,0,0,0,200720.jpg,0.0,0,0,Kelleher,0.0,False,None,a,10,14,0.0,0,619,66,648,91,0.0,0.0,Kelleher,0
0,0,56,0,0,1,146941,-1,1,-2,2,27.4,0,2,0.0,0.0,0,Aymeric,0.5,3,0,10.9,202,False,63.0,306,Knee injury - Expected back 01 Feb,2019-08-31T15:00:12.277175Z,63,0,0,0,146941.jpg,2.2,0,0,Laporte,2.7,False,None,i,11,43,19.0,9,117201,383,509684,25106,0.1,1.4,Laporte,1
1,0,105,None,None,2,58621,0,0,0,0,73.2,0,2,3.2,3.7,1,Kyle,2.2,6,0,18.3,203,False,68.2,502,,None,60,0,0,0,58621.jpg,3.0,0,0,Walker,17.7,False,None,a,11,43,41.0,18,415701,21229,519135,105100,0.4,3.0,Walker,2
0,0,6,100,100,0,102826,0,0,-1,1,4.3,0,2,1.2,1.7,1,Benjamin,0.2,0,0,0.6,204,False,1.2,45,,2019-07-19T08:30:13.863724Z,59,0,0,0,102826.jpg,1.0,0,0,Mendy,0.5,False,None,a,11,43,0.0,1,22568,17368,15779,2382,0.0,0.2,Mendy,0
0,0,95,None,None,2,206325,-1,1,0,0,129.9,0,2,3.2,3.7,0,Oleksandr,2.2,6,0,24.9,206,False,86.4,450,,None,55,0,0,0,206325.jpg,3.2,0,0,Zinchenko,10.3,False,None,a,11,43,32.0,16,554462,9654,566376,237389,0.4,2.9,Zinchenko,0
0,0,50,0,0,1,97299,0,0,-1,1,17.3,0,2,0.0,0.0,0,John,0.2,3,0,5.3,207,False,33.2,180,Muscle injury - Expected back 26 Oct,2019-09-17T15:30:09.972642Z,54,0,0,0,97299.jpg,3.5,0,0,Stones,1.2,False,None,i,11,43,2.0,7,34264,52,190657,13122,0.0,1.3,Stones,0
1,0,102,None,None,2,57410,1,-1,0,0,18.4,1,2,6.8,7.3,15,Nicolás,5.8,6,1,33.8,208,False,116.4,422,,None,55,0,0,0,57410.jpg,4.8,0,0,Otamendi,6.4,False,None,a,11,43,204.0,24,388379,251619,80523,13948,1.1,4.4,Otamendi,1
0,0,0,0,0,0,100180,0,0,0,0,0.0,0,2,0.0,0.0,0,Danilo Luiz,0.0,0,0,0.0,209,False,0.0,0,Joined Juventus on a permanent deal on 7/8.,2019-08-07T20:30:14.457427Z,50,0,0,0,100180.jpg,0.0,0,0,da Silva,0.0,False,None,u,11,43,0.0,0,297,38,5108,130,0.0,0.0,Danilo,0
2,6,237,None,None,2,37572,1,-1,2,-2,120.3,2,4,12.0,12.5,9,Sergio,11.0,6,8,77.9,210,True,318.8,446,,None,122,0,0,0,37572.jpg,9.2,0,0,Agüero,29.7,False,None,a,11,43,339.0,55,1055111,144869,381428,38252,0.9,4.5,Agüero,0
1,0,48,100,100,1,205651,0,0,0,0,18.4,0,4,2.0,2.5,0,Gabriel Fernando,1.0,0,1,21.2,211,False,56.2,125,,2019-08-25T15:30:15.252763Z,95,0,0,0,205651.jpg,3.7,0,0,de Jesus,1.4,False,None,a,11,43,139.0,11,54150,1657,152756,5562,0.1,1.2,Jesus,0
0,0,119,None,None,3,121160,0,0,1,-1,0.0,0,1,5.2,5.7,7,Ederson,4.2,6,0,12.7,212,False,127.4,540,,None,61,0,0,0,121160.jpg,4.2,0,14,Santana de Moraes,21.8,False,None,a,11,43,0.0,25,585750,41024,419230,46076,0.7,4.1,Ederson,1
0,0,0,100,100,0,33148,0,0,-2,2,0.0,0,1,1.0,1.5,0,Claudio,0.0,0,0,0.0,213,False,0.0,0,,2019-06-25T11:30:07.160148Z,48,0,0,0,33148.jpg,0.0,0,0,Bravo,0.3,False,None,a,11,43,0.0,0,2658,173,13194,921,0.0,0.0,Bravo,0
0,4,136,None,None,2,103955,-1,1,1,-1,128.4,1,3,4.2,4.7,0,Raheem,3.2,6,5,71.1,214,True,216.6,450,,None,121,0,0,0,103955.jpg,7.8,0,0,Sterling,38.9,False,None,a,11,43,366.0,39,1129691,24024,752962,357719,0.3,3.2,Sterling,2
7,9,216,None,None,3,61366,1,-1,4,-4,380.3,3,3,10.0,10.5,17,Kevin,9.0,3,2,80.3,215,True,271.6,449,,None,99,0,0,0,61366.jpg,9.0,0,0,De Bruyne,41.3,False,None,a,11,43,150.0,54,1896411,357580,366199,18600,0.9,5.5,De Bruyne,0
0,0,0,0,0,0,182156,0,0,-2,2,0.0,0,3,0.0,0.0,0,Leroy,0.0,0,0,0.0,216,False,0.0,0,Knee injury - Unknown return date,2019-08-04T23:30:16.051513Z,93,0,0,0,182156.jpg,0.0,0,0,Sané,0.3,False,None,i,11,43,0.0,0,786,79,31265,573,0.0,0.0,Sané,0
5,3,124,None,None,3,103025,0,0,0,0,202.7,2,3,6.0,6.5,15,Riyad,5.0,0,1,50.2,217,False,157.6,308,,None,85,0,0,0,103025.jpg,5.8,0,0,Mahrez,2.9,False,None,a,11,43,141.0,35,221439,17446,227638,8976,0.6,4.1,Mahrez,0
1,2,137,None,None,1,165809,1,-1,-1,1,110.5,1,3,8.8,9.3,19,Bernardo Mota,7.8,6,4,60.4,218,False,200.0,331,,None,79,0,0,0,165809.jpg,6.6,0,0,Veiga de Carvalho e Silva,14.3,False,None,a,11,43,294.0,33,335454,188024,1036303,25639,1.0,4.2,Bernardo Silva,2
5,3,134,None,None,3,20664,1,-1,1,-1,136.2,2,3,9.0,9.5,11,David,8.0,4,1,45.4,219,False,141.2,404,,None,76,0,0,0,20664.jpg,6.0,0,0,Silva,10.0,False,None,a,11,43,176.0,36,598385,124476,280236,37780,1.1,4.8,David Silva,0
0,0,3,100,75,0,209244,-1,1,-3,3,0.4,0,3,0.8,1.1,0,Phil,0.0,0,0,0.1,220,False,1.0,10,,2019-09-17T15:30:09.993154Z,52,0,0,0,209244.jpg,1.0,0,0,Foden,0.3,False,None,a,11,43,0.0,1,4905,110,30202,2507,0.0,0.2,Foden,0
0,0,32,None,None,1,27789,0,0,-2,2,2.4,0,3,2.0,2.5,3,Fernando,1.0,0,0,4.5,221,False,39.8,143,,None,53,0,0,0,27789.jpg,2.0,0,0,Luiz Rosa,0.7,False,None,a,11,43,2.0,4,11899,1736,50811,2547,0.2,0.8,Fernandinho,0
0,0,46,100,100,0,59859,0,0,-2,2,83.1,0,3,1.8,2.3,0,Ilkay,0.8,6,0,13.8,222,False,34.6,235,,2019-09-08T18:00:17.829544Z,53,0,0,0,59859.jpg,1.2,0,0,Gündogan,1.5,False,None,a,11,43,21.0,6,27735,2082,124441,11136,0.2,1.1,Gündogan,0
0,0,14,None,None,0,145235,0,0,-2,2,34.7,0,2,1.0,1.5,0,José Ángel,0.0,0,0,5.0,440,False,12.8,45,,None,48,0,0,0,145235.jpg,0.0,0,0,Esmorís Tasende,0.2,False,None,a,11,43,2.0,0,2441,307,10850,695,0.0,0.0,Angeliño,1
0,1,114,None,None,3,220566,0,0,0,0,90.0,0,3,4.8,5.3,3,Rodrigo,3.8,5,1,29.0,443,False,136.8,469,,None,55,0,0,0,220566.jpg,3.3,0,0,Hernandez,1.7,False,None,a,11,43,63.0,20,91367,13589,89328,12132,0.7,3.6,Rodrigo,0
0,0,12,100,100,0,121145,0,0,-1,1,3.1,0,2,1.5,2.0,1,João Pedro Cavaco,0.5,0,0,0.9,518,False,5.8,37,,2019-08-09T13:00:15.096874Z,54,0,0,0,121145.jpg,1.0,0,0,Cancelo,0.9,False,None,a,11,43,0.0,2,32426,1407,77884,5766,0.1,0.4,Cancelo,0
0,0,4,None,None,0,432656,0,0,0,0,0.6,0,2,2.6,3.1,1,Eric,1.0,0,0,1.0,544,False,9.6,27,,None,45,0,0,0,432656.jpg,1.0,0,0,Garcia,0.0,False,None,a,11,43,0.0,1,281,281,43,43,0.2,0.2,Garcia,0
0,2,112,100,100,2,214590,0,0,0,0,76.2,0,2,2.2,2.7,1,Aaron,2.2,6,0,22.8,122,False,130.2,540,,2019-09-03T16:00:16.746953Z,55,0,0,0,214590.jpg,3.0,0,0,Wan-Bissaka,24.0,False,None,a,12,1,21.0,18,486341,17790,1088651,136792,0.4,3.3,Wan-Bissaka,2
0,0,112,None,None,2,95658,0,0,0,0,42.0,0,2,2.2,2.7,1,Harry,2.2,6,0,25.1,160,False,134.8,540,,None,55,0,0,0,95658.jpg,2.8,0,0,Maguire,15.6,False,None,a,12,1,73.0,17,297843,9685,471253,91032,0.4,3.1,Maguire,1
0,0,0,0,0,0,55909,0,0,-2,2,0.0,0,2,0.0,0.0,0,Chris,0.0,0,0,0.0,223,False,0.0,0,Joined AS Roma on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-30T19:00:16.913287Z,53,0,0,0,55909.jpg,0.0,0,0,Smalling,0.2,False,None,n,12,1,0.0,0,1432,23,14529,613,0.0,0.0,Smalling,0
0,0,57,None,None,1,18892,0,0,-1,1,136.4,0,2,2.0,2.5,0,Ashley,2.0,4,0,19.7,224,False,50.2,326,,None,54,0,0,0,18892.jpg,2.0,0,0,Young,0.4,False,None,a,12,1,10.0,8,9227,818,18139,2324,0.4,1.5,Young,2
0,2,107,None,None,2,184667,0,0,-1,1,26.2,0,2,3.0,3.5,1,Victor,3.0,6,0,12.2,225,False,95.8,540,,None,54,0,0,0,184667.jpg,3.2,0,0,Lindelöf,1.4,False,None,a,12,1,0.0,19,32478,3931,39298,8003,0.6,3.5,Lindelöf,1
0,0,50,50,0,1,106760,0,0,-1,1,58.4,0,2,0.0,0.0,0,Luke,0.2,2,0,10.2,226,False,34.0,213,Hamstring injury - 50% chance of playing,2019-08-24T16:30:09.441165Z,54,0,0,0,106760.jpg,3.0,0,0,Shaw,0.8,False,None,d,12,1,10.0,9,27656,66,110690,5087,0.0,1.7,Shaw,0
0,0,0,None,None,0,58893,0,0,-2,2,0.0,0,2,0.0,0.5,0,Marcos,0.0,0,0,0.0,227,False,0.0,0,,None,48,0,0,0,58893.jpg,0.0,0,0,Rojo,0.1,False,None,a,12,1,0.0,0,1741,288,6099,461,0.0,0.0,Rojo,0
0,0,0,0,0,0,197365,0,0,-1,1,0.0,0,2,0.0,0.0,0,Eric,0.0,0,0,0.0,228,False,0.0,0,Knee injury - Expected back 26 Dec,2019-07-26T12:00:09.210610Z,49,0,0,0,197365.jpg,0.0,0,0,Bailly,0.0,False,None,i,12,1,0.0,0,642,24,2140,372,0.0,0.0,Bailly,0
0,0,0,25,100,0,216051,0,0,-1,1,0.0,0,2,0.0,0.5,0,José Diogo,0.0,0,0,0.0,229,False,0.0,0,Knock - 25% chance of playing,2019-09-25T22:00:12.863523Z,49,0,0,0,216051.jpg,0.0,0,0,Dalot Teixeira,0.1,False,None,d,12,1,0.0,0,1038,138,8832,357,0.0,0.0,Dalot,0
0,0,0,0,0,0,40002,0,0,-1,1,0.0,0,2,0.0,0.0,0,Matteo,0.0,0,0,0.0,230,False,0.0,0,Joined Parma on a permanent deal on 2/9,2019-09-02T10:00:09.526159Z,49,0,0,0,40002.jpg,0.0,0,0,Darmian,0.1,False,None,u,12,1,0.0,0,415,19,4066,268,0.0,0.0,Darmian,0
0,0,0,0,None,0,76359,0,0,-2,2,0.0,0,2,0.0,0.5,0,Phil,0.0,0,0,0.0,231,False,0.0,0,Muscle injury - Expected back 20 Oct,2019-09-25T22:00:12.876760Z,48,0,0,0,76359.jpg,0.0,0,0,Jones,0.2,False,None,i,12,1,0.0,0,2132,173,8099,823,0.0,0.0,Jones,0
0,0,0,0,0,0,66749,0,0,0,0,0.0,0,4,0.0,0.0,0,Romelu,0.0,0,0,0.0,232,False,0.0,0,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,85,0,0,0,66749.jpg,0.0,0,0,Lukaku,0.4,False,None,u,12,1,0.0,0,803,117,28003,538,0.0,0.0,Lukaku,0
1,7,112,25,None,2,176297,-1,1,-1,1,98.7,1,4,1.6,3.7,2,Marcus,3.2,5,3,48.4,233,False,144.8,503,Groin Injury - 25% chance of playing,2019-09-22T15:00:11.044112Z,84,0,1,0,176297.jpg,5.3,0,0,Rashford,12.6,False,None,d,12,1,240.0,32,812085,3541,1257469,377127,0.4,3.8,Rashford,0
0,0,13,100,None,0,220688,-1,1,-1,1,4.0,0,4,0.4,1.0,0,Mason,0.5,1,0,3.7,234,False,6.4,47,,2019-09-22T13:00:19.797945Z,44,0,0,0,220688.jpg,1.0,0,0,Greenwood,12.9,False,None,a,12,1,27.0,4,492487,51178,683745,88507,0.1,0.9,Greenwood,0
0,4,106,None,None,2,51940,0,0,1,-1,0.0,1,1,3.5,4.0,2,David,3.5,6,0,12.6,235,False,126.4,540,,None,56,0,0,0,51940.jpg,4.3,0,17,de Gea,17.7,False,None,a,12,1,0.0,26,648610,19186,437953,75057,0.6,4.6,de Gea,0
0,0,0,None,None,0,42899,0,0,-1,1,0.0,0,1,0.0,0.5,0,Sergio,0.0,0,0,0.0,236,False,0.0,0,,None,49,0,0,0,42899.jpg,0.0,0,0,Romero,0.2,False,None,a,12,1,0.0,0,688,72,5476,382,0.0,0.0,Romero,0
0,0,0,None,None,0,6744,0,0,-1,1,0.0,0,1,0.0,0.5,0,Lee,0.0,0,0,0.0,237,False,0.0,0,,None,49,0,0,0,6744.jpg,0.0,0,0,Grant,0.1,False,None,a,12,1,0.0,0,249,22,3011,165,0.0,0.0,Grant,0
2,0,56,50,25,1,74208,-1,1,-1,1,140.2,0,3,0.8,0.4,0,Paul,1.0,4,0,28.3,238,False,84.4,360,Ankle injury - 50% chance of playing,2019-09-27T09:30:16.602525Z,84,0,1,0,74208.jpg,3.2,0,0,Pogba,4.3,False,None,d,12,1,58.0,13,268378,3945,545540,34838,0.1,1.5,Pogba,0
1,0,49,25,25,1,148225,0,0,1,-1,34.7,0,3,0.9,0.4,0,Anthony,1.2,3,2,26.5,239,False,93.6,270,Thigh injury - 25% chance of playing,2019-08-24T18:00:17.601995Z,76,0,0,0,148225.jpg,6.3,0,0,Martial,4.0,False,None,d,12,1,136.0,19,899829,4209,1094321,55347,0.2,2.5,Martial,1
0,0,0,0,0,0,37265,0,0,-1,1,0.0,0,3,0.0,0.0,0,Alexis,0.0,0,0,0.0,240,False,0.0,0,Joined Inter on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-09T10:00:14.686303Z,69,0,0,0,37265.jpg,0.0,0,0,Sánchez,0.5,False,None,n,12,1,0.0,0,872,58,39851,976,0.0,0.0,Sánchez,0
0,0,18,100,100,1,109322,0,0,-1,1,44.2,0,3,0.8,1.3,1,Jesse,0.8,3,0,9.2,241,False,12.8,271,,2019-09-07T20:30:10.837747Z,64,0,0,0,109322.jpg,1.4,0,0,Lingard,1.0,False,None,a,12,1,35.0,7,43272,2534,89116,4873,0.1,1.1,Lingard,1
0,0,31,None,None,1,43670,0,0,-1,1,63.9,0,3,1.8,2.3,1,Juan,1.8,3,0,12.9,242,False,18.6,234,,None,64,0,0,0,43670.jpg,1.5,0,0,Mata,0.4,False,None,a,12,1,48.0,9,8818,1072,21383,2130,0.3,1.4,Mata,1
0,1,68,100,50,1,200617,0,0,2,-2,62.1,0,3,4.5,2.5,2,Daniel,4.5,6,3,37.0,243,False,126.8,464,,2019-09-18T13:00:18.535186Z,62,0,0,0,200617.jpg,4.2,0,0,James,12.5,False,None,a,12,1,185.0,25,1006825,50744,396526,118443,0.7,4.0,James,3
0,0,13,None,None,0,101582,0,0,-2,2,21.7,0,3,0.5,1.0,1,Frederico,0.5,1,0,4.1,244,False,15.4,42,,None,53,0,0,0,101582.jpg,1.0,0,0,Rodrigues de Paula Santos,0.1,False,None,a,12,1,4.0,2,2444,402,7817,564,0.1,0.4,Fred,0
0,0,3,25,None,0,209041,0,0,-1,1,1.0,0,3,0.2,0.7,1,Angel,0.2,1,0,0.1,245,False,0.2,9,Knock - 25% chance of playing,2019-09-25T22:00:12.969660Z,49,0,0,0,209041.jpg,1.0,0,0,Gomes,0.1,False,None,d,12,1,0.0,1,3175,235,6784,636,0.0,0.2,Gomes,0
1,0,40,None,None,2,156689,0,0,0,0,54.7,0,3,1.8,2.3,2,Andreas,1.8,3,0,17.4,246,False,57.4,321,,None,50,0,0,0,156689.jpg,2.8,0,0,Pereira,0.5,False,None,a,12,1,62.0,14,72468,933,66472,4196,0.4,2.8,Pereira,0
0,0,22,None,None,1,62398,0,0,-2,2,8.1,0,3,1.5,2.0,2,Nemanja,1.5,1,0,6.5,247,False,25.2,158,,None,48,0,0,0,62398.jpg,2.0,0,0,Matic,0.4,False,None,a,12,1,32.0,6,9486,1394,27951,1929,0.3,1.2,Matic,0
1,3,86,None,None,2,195851,0,0,0,0,68.9,0,3,3.8,4.3,2,Scott,3.8,5,0,25.1,248,False,99.4,525,,None,50,0,0,0,195851.jpg,3.3,0,0,McTominay,1.4,False,None,a,12,1,83.0,20,90845,10386,53821,12457,0.8,4.0,McTominay,0
0,0,3,None,None,0,222677,0,0,-1,1,0.4,0,3,0.2,0.7,0,Tahith,0.2,0,0,0.2,249,False,1.4,20,,None,44,0,0,0,222677.jpg,1.0,0,0,Chong,0.7,False,None,a,12,1,0.0,1,49887,5163,28756,4474,0.0,0.2,Chong,0
0,0,0,None,None,0,232928,0,0,-1,1,0.0,0,3,0.0,0.5,0,James,0.0,0,0,0.0,250,False,0.0,0,,None,44,0,0,0,232928.jpg,0.0,0,0,Garner,0.3,False,None,a,12,1,0.0,0,17872,1581,11796,1793,0.0,0.0,Garner,0
0,0,3,None,None,0,180804,0,0,-1,1,0.0,0,2,0.2,0.7,0,Axel,0.2,0,0,0.0,481,False,0.0,1,,None,44,0,0,0,180804.jpg,1.0,0,0,Tuanzebe,0.1,False,None,a,12,1,0.0,1,2288,358,4939,454,0.0,0.2,Tuanzebe,0
0,0,49,0,0,1,56983,0,0,-1,1,98.0,0,2,0.0,0.0,0,Matt,1.2,4,0,15.8,251,False,48.6,270,Ankle injury - Expected back 06 Oct,2019-08-28T21:30:17.608501Z,54,0,0,0,56983.jpg,2.7,0,0,Ritchie,0.2,False,None,i,13,4,12.0,8,7470,45,29882,1523,0.2,1.5,Ritchie,1
0,2,104,100,100,2,119471,0,0,0,0,5.0,0,2,5.8,6.3,6,Fabian,5.8,8,1,23.6,252,False,167.6,523,,2019-09-14T16:30:11.209394Z,50,0,0,0,119471.jpg,4.3,0,0,Schär,2.6,False,None,a,13,4,64.0,26,110658,34928,66628,8590,1.2,5.2,Schär,0
0,0,0,100,0,0,151119,0,0,-1,1,0.0,0,2,0.0,0.0,0,DeAndre,0.0,0,0,0.0,253,False,0.0,0,,2019-06-25T11:30:07.199276Z,44,0,0,0,151119.jpg,0.0,0,0,Yedlin,0.0,False,None,a,13,4,0.0,0,298,52,1779,115,0.0,0.0,Yedlin,0
0,0,11,None,None,0,57145,0,0,-1,1,0.0,0,2,0.8,1.3,0,Federico,0.8,0,0,1.0,254,False,10.6,23,,None,44,0,0,0,57145.jpg,1.0,0,0,Fernández,0.2,False,None,a,13,4,0.0,3,1674,155,4881,536,0.2,0.7,Fernández,0
0,2,101,None,None,2,106618,0,0,0,0,16.7,0,2,4.0,4.5,7,Paul,4.0,8,0,17.7,255,False,120.2,540,,None,45,0,0,0,106618.jpg,3.0,0,0,Dummett,0.4,False,None,a,13,4,42.0,18,17182,2382,11464,1690,0.9,4.0,Dummett,2
0,1,47,None,None,1,109528,0,0,-1,1,13.6,0,2,2.0,2.5,6,Javier,2.0,2,0,5.5,256,False,34.8,215,,None,44,0,0,0,109528.jpg,2.5,0,0,Manquillo,0.2,False,None,a,13,4,6.0,10,2856,751,5117,461,0.5,2.3,Manquillo,1
0,0,0,0,0,0,77359,0,0,0,0,0.0,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,257,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:07.214396Z,45,0,0,0,77359.jpg,0.0,0,0,Lejeune,0.0,False,None,i,13,4,0.0,0,85,11,165,19,0.0,0.0,Lejeune,0
0,0,95,100,100,2,101148,-1,1,-1,1,12.5,0,2,3.8,4.3,6,Jamaal,3.8,8,0,16.2,258,False,121.4,531,,2019-08-25T18:00:16.679021Z,44,0,0,0,101148.jpg,3.0,0,0,Lascelles,5.2,False,None,a,13,4,28.0,18,48374,7364,173691,13371,0.8,4.0,Lascelles,0
0,0,0,None,None,0,58845,0,0,-1,1,0.0,0,2,0.0,0.5,0,Ciaran,0.0,0,0,0.0,259,False,0.0,0,,None,44,0,0,0,58845.jpg,0.0,0,0,Clark,0.1,False,None,a,13,4,0.0,0,1142,91,5279,530,0.0,0.0,Clark,0
0,0,8,None,None,0,196118,-1,1,-2,2,3.0,0,4,0.8,1.3,0,Yoshinori,0.8,2,0,1.5,260,False,2.0,56,,None,53,0,0,0,196118.jpg,1.0,0,0,Muto,0.1,False,None,a,13,4,12.0,4,4405,387,8548,726,0.1,0.7,Muto,0
0,0,0,0,0,0,61316,0,0,0,0,0.0,0,4,0.0,0.0,0,Jose Luis,0.0,0,0,0.0,261,False,0.0,0,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,0,0,0,61316.jpg,0.0,0,0,Mato Sanmartín,0.0,False,None,u,13,4,0.0,0,736,73,2999,142,0.0,0.0,Joselu,0
0,0,104,None,None,2,67089,0,0,0,0,0.0,0,1,4.2,4.7,6,Martin,4.2,8,0,12.5,262,False,124.2,540,,None,50,0,0,0,67089.jpg,3.5,0,18,Dubravka,1.0,False,None,a,13,4,0.0,21,20814,2350,27437,3562,0.8,4.2,Dubravka,0
0,0,0,None,None,0,59735,0,0,-1,1,0.0,0,1,0.0,0.5,0,Karl,0.0,0,0,0.0,263,False,0.0,0,,None,44,0,0,0,59735.jpg,0.0,0,0,Darlow,0.1,False,None,a,13,4,0.0,0,941,132,3389,283,0.0,0.0,Darlow,0
0,0,0,0,0,0,155503,0,0,0,0,0.0,0,1,0.0,0.0,0,Frederick,0.0,0,0,0.0,264,False,0.0,0,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-01T10:00:13.686109Z,40,0,0,0,155503.jpg,0.0,0,0,Woodman,0.9,False,None,n,13,4,0.0,0,11288,1351,19944,1782,0.0,0.0,Woodman,0
0,0,36,100,100,2,179018,0,0,-1,1,33.6,0,3,2.5,3.0,3,Miguel,2.5,7,0,20.2,266,False,43.0,498,,2019-08-28T18:30:16.472453Z,59,0,0,0,179018.jpg,2.2,0,0,Almirón,0.5,False,None,a,13,4,125.0,13,18236,699,40153,3457,0.4,2.2,Almirón,1
2,0,51,100,100,2,104953,0,0,-1,1,124.9,0,3,3.8,4.3,2,Christian,3.8,4,0,22.8,267,False,73.0,334,,2019-08-16T12:00:11.640631Z,54,0,0,0,104953.jpg,3.8,0,0,Atsu,0.3,False,None,a,13,4,29.0,15,17668,2163,11480,3354,0.7,2.8,Atsu,1
